OTU_num	T.T4CK.1	T.T4CK.2	T.T4CK.3	T.T4CK.4	T.T4B.1	T.T4B.2	T.T4B.3	T.T4B.4
OTU_5709	0	0	1	0	0	0	1	0
OTU_5710	0	1	1	1	2	2	3	2
OTU_5711	1	0	0	0	0	0	0	0
OTU_5712	0	0	0	0	0	0	0	0
OTU_5714	0	0	0	0	0	0	0	0
OTU_5715	0	0	1	0	1	0	0	0
OTU_5716	0	0	0	0	0	0	0	0
OTU_5717	0	0	0	1	0	0	0	0
OTU_5718	0	0	0	0	0	0	0	0
OTU_5719	14	16	20	32	7	8	15	11
OTU_5722	9	9	12	10	13	10	14	8
OTU_5723	0	0	0	0	0	0	0	0
OTU_5726	39	19	38	22	7	13	22	11
OTU_5727	0	0	0	0	0	0	0	0
OTU_5728	0	0	3	3	0	0	0	1
OTU_5729	1	0	5	0	0	0	0	0
OTU_5732	0	0	0	0	0	0	0	0
OTU_5733	0	0	0	0	0	0	1	0
OTU_5735	0	0	0	0	0	0	0	0
OTU_5736	0	0	3	0	0	0	0	0
OTU_5737	0	0	0	0	0	0	0	0
OTU_5738	0	0	0	0	0	0	0	0
OTU_5739	1	0	0	0	0	0	0	0
OTU_5740	91	78	93	59	66	55	50	55
OTU_5741	0	0	0	0	0	0	0	0
OTU_5742	0	0	0	0	0	0	3	0
OTU_5743	0	0	0	0	0	0	0	0
OTU_5744	8	13	18	7	16	19	19	14
OTU_5745	0	0	0	0	0	0	0	0
OTU_5746	0	0	0	0	0	0	0	0
OTU_5747	0	1	0	0	1	1	0	0
OTU_5749	0	0	0	0	0	0	0	0
OTU_5750	0	0	0	0	1	0	0	0
OTU_5751	0	0	5	0	6	0	0	0
OTU_5753	0	0	0	0	0	0	0	0
OTU_5755	0	0	0	1	0	0	0	0
OTU_5757	3	4	3	2	5	1	1	3
OTU_5758	0	0	0	0	0	0	0	0
OTU_5759	0	0	0	0	0	0	0	0
OTU_5760	0	0	3	0	0	0	0	0
OTU_5761	0	0	0	0	0	0	0	0
OTU_5762	0	0	0	0	0	0	0	0
OTU_5763	0	0	1	0	0	0	0	0
OTU_5765	0	0	0	0	0	0	0	0
OTU_5766	0	0	0	0	0	0	0	0
OTU_5767	0	0	0	0	0	0	0	0
OTU_5768	0	0	0	0	0	0	0	0
OTU_5769	0	0	0	0	0	0	0	0
OTU_5770	0	0	0	0	0	0	0	0
OTU_5772	0	0	0	0	0	1	0	0
OTU_5773	3	1	5	5	1	1	1	1
OTU_5774	1	0	0	0	0	0	0	3
OTU_5775	0	0	0	0	0	0	0	0
OTU_5776	0	0	0	4	0	1	0	0
OTU_5777	0	0	0	0	0	1	1	0
OTU_5778	0	0	0	0	0	0	0	0
OTU_5781	0	0	3	0	0	0	0	0
OTU_5782	0	0	0	0	0	0	0	0
OTU_5784	0	0	0	0	0	0	0	0
OTU_5785	0	0	0	0	0	0	1	0
OTU_5786	0	0	0	0	0	0	0	0
OTU_5788	1	3	1	5	0	1	0	1
OTU_5790	0	0	0	0	0	1	0	0
OTU_5793	48	85	61	38	59	40	134	41
OTU_5794	0	0	0	0	0	0	0	0
OTU_5795	0	0	0	0	1	0	0	1
OTU_5797	0	0	0	0	0	0	0	0
OTU_5798	0	0	0	1	0	0	0	0
OTU_5799	0	0	0	0	0	0	0	0
OTU_5800	0	0	0	0	0	0	0	0
OTU_5801	0	0	0	0	0	0	0	0
OTU_5803	0	0	3	0	4	1	0	0
OTU_5804	0	0	0	0	0	0	0	0
OTU_5806	0	0	0	0	0	0	0	0
OTU_5807	0	0	0	0	0	0	0	0
OTU_5808	0	0	0	0	0	0	0	0
OTU_5809	0	0	0	0	0	0	0	0
OTU_5810	0	0	0	0	0	0	0	0
OTU_5811	0	0	0	0	0	0	0	0
OTU_5813	0	0	0	0	0	0	0	0
OTU_5815	1	3	3	0	1	4	1	3
OTU_5816	0	0	0	3	0	0	0	0
OTU_5819	1	0	0	0	0	0	0	0
OTU_5820	0	0	0	0	0	0	0	0
OTU_5821	0	0	0	0	0	0	0	0
OTU_5822	0	0	0	0	0	0	0	0
OTU_5824	0	0	0	0	0	0	0	0
OTU_5825	0	0	0	0	0	0	0	0
OTU_5828	0	0	0	0	0	0	0	0
OTU_5829	0	0	0	0	0	1	0	0
OTU_5831	1	1	5	4	0	0	0	0
OTU_5832	5	4	4	5	7	7	7	3
OTU_5833	0	0	0	0	0	0	0	0
OTU_5834	0	0	0	0	0	0	0	0
OTU_5836	0	0	4	0	0	0	0	0
OTU_5837	0	0	0	0	0	0	0	0
OTU_5838	0	0	0	0	0	0	0	0
OTU_5839	0	0	0	0	0	0	0	0
OTU_5840	0	5	0	3	7	5	7	4
OTU_5841	0	0	0	0	0	4	0	1
OTU_5842	4	3	1	8	5	4	4	5
OTU_5843	0	0	0	0	0	0	0	0
OTU_5846	0	0	0	0	0	0	0	0
OTU_5847	1	3	0	0	0	0	1	0
OTU_5848	0	0	0	0	0	0	0	0
OTU_5849	0	1	0	0	2	0	0	0
OTU_5850	0	0	0	0	0	0	0	0
OTU_5851	0	0	0	0	1	0	0	0
OTU_5852	0	0	0	0	0	0	0	0
OTU_5853	0	0	0	0	0	0	0	0
OTU_5854	0	2	0	0	3	1	12	0
OTU_5855	0	0	0	0	0	0	0	0
OTU_5856	0	0	0	0	0	0	0	0
OTU_5858	0	0	0	0	0	0	0	0
OTU_5859	0	0	1	0	3	0	0	0
OTU_5861	0	0	0	0	0	0	0	0
OTU_5862	7	5	7	8	1	0	1	1
OTU_5863	0	0	0	0	0	0	0	0
OTU_5864	0	0	0	0	0	0	0	0
OTU_5865	3	0	0	0	0	0	0	0
OTU_5866	0	0	0	0	0	0	0	0
OTU_5867	0	0	0	0	0	0	0	0
OTU_5868	0	0	0	0	0	0	0	0
OTU_5869	0	0	0	0	0	0	0	0
OTU_5870	0	0	0	0	0	0	0	0
OTU_5871	0	0	0	0	0	0	0	0
OTU_5872	0	0	0	0	0	0	0	0
OTU_5873	0	0	0	0	0	2	0	0
OTU_5874	0	0	0	0	0	0	0	0
OTU_5875	5	1	11	4	3	5	1	5
OTU_5876	0	0	0	0	0	0	0	0
OTU_5877	2	0	1	0	0	0	0	0
OTU_5878	0	0	0	0	0	0	0	0
OTU_5879	0	9	1	1	5	1	0	2
OTU_5880	3	0	0	0	0	0	0	0
OTU_5881	0	0	0	0	0	0	0	0
OTU_5882	0	0	0	0	0	0	0	0
OTU_5884	0	0	1	1	3	3	1	3
OTU_5885	0	0	0	0	0	2	0	0
OTU_5887	0	0	0	0	0	0	0	0
OTU_5890	0	0	0	0	0	0	0	0
OTU_5891	0	0	0	0	0	0	0	0
OTU_5892	0	0	0	0	0	0	0	0
OTU_5893	0	0	1	2	5	5	18	3
OTU_5894	0	0	0	0	0	0	0	0
OTU_5895	0	0	0	0	0	0	0	0
OTU_5896	0	0	0	0	0	0	0	0
OTU_5897	0	0	0	0	0	0	0	0
OTU_5898	0	0	0	0	0	0	0	0
OTU_5899	0	0	0	0	0	0	0	0
OTU_5900	0	3	0	0	0	0	0	0
OTU_5901	0	0	0	0	0	0	0	0
OTU_5902	0	0	0	0	0	0	0	0
OTU_5903	0	0	0	0	0	0	0	0
OTU_5904	0	1	3	4	1	0	0	1
OTU_5905	0	0	0	0	0	0	0	0
OTU_5907	1	0	0	0	0	0	0	0
OTU_5909	3	0	7	2	3	1	1	3
OTU_5910	0	0	0	0	0	1	0	0
OTU_5912	0	0	0	0	0	0	0	0
OTU_5914	0	0	0	0	0	0	0	0
OTU_5915	0	0	0	0	0	0	0	0
OTU_5916	2	0	0	1	0	1	1	0
OTU_5917	0	0	0	0	0	0	0	0
OTU_5918	0	0	0	0	0	0	0	0
OTU_5920	0	2	0	0	0	0	0	0
OTU_5921	0	0	0	0	0	0	0	0
OTU_5922	0	0	0	0	0	3	0	0
OTU_5923	0	0	0	0	0	0	0	0
OTU_5924	0	0	0	0	0	0	0	0
OTU_5925	0	0	0	0	0	0	0	0
OTU_5926	0	0	0	0	0	1	0	0
OTU_5927	0	0	0	0	0	0	0	0
OTU_5928	1	0	1	0	0	0	0	0
OTU_5929	0	0	0	0	0	0	0	0
OTU_5930	0	0	0	0	0	0	0	0
OTU_5932	0	0	0	0	0	0	0	0
OTU_5933	0	0	0	0	0	0	0	0
OTU_5934	0	0	0	0	0	0	0	0
OTU_5936	0	0	0	0	0	0	0	0
OTU_5937	0	0	0	0	0	0	0	0
OTU_5938	0	0	0	0	0	0	0	0
OTU_5940	0	0	0	5	0	0	0	0
OTU_5943	0	0	0	0	0	0	0	0
OTU_5944	0	0	0	0	0	0	0	0
OTU_5945	0	0	0	0	1	1	0	1
OTU_5946	0	0	0	3	0	0	0	3
OTU_5948	0	0	0	0	0	0	0	0
OTU_5949	0	0	0	0	0	1	0	0
OTU_5951	2	0	0	0	0	0	0	0
OTU_5952	0	0	0	0	0	0	0	0
OTU_5953	0	0	0	1	1	1	1	0
OTU_5954	1	0	0	1	0	1	1	5
OTU_5955	0	0	0	0	0	0	0	0
OTU_5956	124	51	68	82	31	50	68	94
OTU_5957	0	0	0	0	0	0	0	0
OTU_5959	0	0	0	0	0	0	0	0
OTU_5962	0	0	0	0	0	0	0	0
OTU_5963	0	0	0	0	1	0	0	0
OTU_5965	0	0	0	1	4	0	0	0
OTU_5967	0	0	0	0	1	0	0	0
OTU_5968	0	0	1	0	0	0	0	0
OTU_5969	3	0	0	0	0	0	0	0
OTU_5970	0	0	0	0	0	0	0	0
OTU_5971	0	3	0	0	0	0	0	0
OTU_5972	1	1	0	1	1	0	0	0
OTU_5973	0	0	0	1	0	0	0	0
OTU_5975	0	0	0	0	1	3	1	0
OTU_5976	0	0	0	0	1	3	0	1
OTU_5977	0	3	0	0	0	0	0	0
OTU_5981	0	1	0	0	0	0	0	2
OTU_5984	0	0	0	0	0	0	0	0
OTU_5988	0	0	0	0	0	0	0	0
OTU_5989	0	0	0	0	0	0	1	0
OTU_5990	0	0	0	0	1	0	1	0
OTU_5991	0	0	0	0	5	0	0	0
OTU_5993	0	0	0	0	0	0	0	1
OTU_5994	0	0	0	0	0	3	0	0
OTU_5995	0	0	1	0	0	0	0	0
OTU_5997	0	0	0	0	1	1	2	1
OTU_5998	0	0	0	0	0	0	0	0
OTU_6001	0	0	0	0	0	0	0	0
OTU_6002	0	0	0	0	0	0	0	0
OTU_6004	0	0	0	0	0	0	0	0
OTU_6005	0	0	0	0	0	0	2	0
OTU_6007	2	8	3	6	1	3	3	3
OTU_6008	0	0	0	0	0	0	3	0
OTU_6010	0	0	0	0	0	0	1	0
OTU_6011	1	0	0	0	0	0	0	0
OTU_6013	0	0	0	0	0	0	0	0
OTU_6015	0	1	0	0	0	3	0	0
OTU_6016	0	0	0	0	0	0	0	0
OTU_6017	0	0	0	0	0	0	0	0
OTU_6018	0	0	0	0	0	0	0	1
OTU_6019	0	0	0	0	0	1	0	0
OTU_6020	0	0	0	0	0	0	0	0
OTU_6022	2	0	0	0	0	0	0	0
OTU_6023	0	0	3	0	0	0	0	0
OTU_6024	1	0	0	0	0	0	0	0
OTU_6028	0	0	0	0	0	0	0	0
OTU_6029	0	0	1	5	0	0	0	0
OTU_6030	0	0	0	0	0	1	0	0
OTU_6031	0	0	0	0	0	0	0	0
OTU_6032	0	0	0	0	0	0	0	0
OTU_6033	0	0	0	0	0	0	0	0
OTU_6034	7	13	14	8	1	3	3	0
OTU_6035	0	0	0	0	0	0	0	0
OTU_6036	0	0	0	0	0	0	0	0
OTU_6037	0	0	0	0	0	0	0	0
OTU_6039	0	0	0	0	0	1	0	0
OTU_6040	0	0	0	0	0	0	0	0
OTU_6042	0	0	0	0	0	0	0	0
OTU_6043	0	0	0	1	0	0	0	1
OTU_6045	0	0	0	0	0	0	0	0
OTU_6046	0	0	0	0	0	0	0	0
OTU_6047	0	0	1	0	1	0	1	0
OTU_6048	0	0	0	0	0	0	0	0
OTU_6049	11	24	12	15	38	30	32	24
OTU_6050	0	0	0	0	0	0	0	0
OTU_6052	0	0	0	0	0	0	0	0
OTU_6053	0	0	0	0	0	0	0	0
OTU_6054	0	0	0	0	0	0	0	0
OTU_6055	0	1	0	2	0	0	0	0
OTU_6056	1	0	0	0	0	0	0	0
OTU_6057	7	3	11	1	9	9	7	7
OTU_6058	12	18	5	10	16	11	13	6
OTU_6059	0	0	0	0	0	0	0	0
OTU_6060	0	1	0	0	0	0	0	0
OTU_6061	0	0	0	0	0	0	0	0
OTU_6062	0	0	0	0	0	0	0	0
OTU_6063	0	0	0	0	0	0	0	0
OTU_6064	1	1	0	0	0	0	0	0
OTU_6065	0	0	0	0	0	0	0	0
OTU_6066	0	0	0	0	0	0	0	0
OTU_6067	0	0	0	0	0	0	0	0
OTU_6069	0	1	0	0	0	0	0	0
OTU_6070	0	0	0	0	0	0	0	0
OTU_6071	0	0	0	0	0	0	0	0
OTU_6073	0	0	0	0	0	0	0	0
OTU_6076	0	0	0	0	0	0	0	0
OTU_6077	0	0	0	0	0	0	0	0
OTU_6078	0	0	0	0	0	0	0	0
OTU_6079	0	0	0	0	0	0	0	0
OTU_6081	0	0	0	0	0	1	0	0
OTU_6082	0	0	0	0	0	0	0	1
OTU_6083	0	1	0	3	0	1	0	0
OTU_6084	0	3	0	0	0	0	0	0
OTU_6088	0	0	0	0	0	0	0	0
OTU_6089	0	0	0	0	1	1	1	5
OTU_6090	0	0	0	1	0	0	0	0
OTU_6091	0	0	0	1	0	0	0	0
OTU_6092	0	0	0	0	0	0	0	0
OTU_6094	0	0	0	0	0	0	0	0
OTU_6098	11	7	15	8	22	8	11	7
OTU_6100	0	0	0	0	0	0	0	0
OTU_6101	0	0	0	0	0	0	0	0
OTU_6102	6	84	6	7	21	21	23	32
OTU_6103	0	0	0	0	0	1	0	0
OTU_6105	7	6	10	1	6	2	4	7
OTU_6106	0	0	0	0	0	0	0	0
OTU_6107	0	0	0	0	0	0	0	0
OTU_6108	0	0	0	0	0	0	0	0
OTU_6109	0	0	0	0	0	0	0	0
OTU_6111	0	0	0	0	0	0	0	0
OTU_6112	1	0	0	0	0	0	0	0
OTU_6113	0	0	0	0	0	0	0	0
OTU_6114	0	0	0	0	0	0	0	0
OTU_6115	0	0	0	4	0	0	0	0
OTU_6116	0	1	1	1	0	0	0	0
OTU_6117	0	0	0	0	0	0	0	0
OTU_6119	0	0	0	0	0	0	0	0
OTU_6121	0	1	0	0	0	0	0	0
OTU_6122	0	1	0	0	0	0	0	0
OTU_6123	0	0	0	0	0	0	0	0
OTU_6125	4	1	5	4	1	3	1	1
OTU_6126	0	0	0	0	0	0	0	0
OTU_6127	0	0	0	0	0	0	0	0
OTU_6128	0	0	0	0	0	0	0	0
OTU_6129	1	0	0	0	1	0	0	0
OTU_6130	0	0	0	0	0	0	0	0
OTU_6132	0	0	0	0	0	0	0	0
OTU_6133	0	0	0	0	0	0	0	0
OTU_6135	0	0	0	0	1	1	0	0
OTU_6136	0	0	0	0	0	0	0	0
OTU_6137	1	4	0	1	1	1	0	3
OTU_6138	1	0	3	0	0	0	0	0
OTU_6139	0	0	1	2	0	1	0	0
OTU_6140	0	0	0	0	0	0	0	0
OTU_6142	0	0	0	0	0	0	0	0
OTU_6144	0	1	4	0	0	0	4	0
OTU_6145	0	0	0	0	0	0	0	0
OTU_6146	0	0	0	0	0	0	0	0
OTU_6147	0	3	0	0	0	0	0	0
OTU_6148	0	0	0	1	0	0	0	0
OTU_6149	0	0	0	0	0	0	0	0
OTU_6151	0	0	0	0	0	0	0	0
OTU_6152	0	0	0	0	0	0	0	0
OTU_6154	0	0	0	0	0	0	0	0
OTU_6155	11	13	16	11	1	3	3	3
OTU_6158	18	8	5	11	3	7	8	8
OTU_6159	0	0	0	0	0	0	0	0
OTU_6161	0	0	0	0	0	0	0	0
OTU_6162	0	0	0	0	0	0	0	0
OTU_6163	0	3	4	0	4	0	4	0
OTU_6167	3	0	1	0	0	1	0	0
OTU_6169	0	0	0	0	0	0	0	0
OTU_6170	0	0	0	0	0	0	0	1
OTU_6172	0	0	0	0	0	0	0	0
OTU_6173	0	0	0	0	0	0	0	0
OTU_6175	0	0	0	0	0	0	0	0
OTU_6176	0	0	0	0	0	0	0	0
OTU_6177	0	0	0	0	3	0	0	0
OTU_6178	0	0	0	1	1	0	0	0
OTU_6179	0	0	0	0	0	0	0	0
OTU_6180	0	0	0	0	0	0	0	1
OTU_6181	1	0	0	0	0	0	0	0
OTU_6182	0	0	2	0	0	0	0	0
OTU_6183	19	28	40	17	91	102	98	110
OTU_6184	0	0	0	0	0	0	0	0
OTU_6185	0	0	0	0	0	0	0	0
OTU_6187	0	0	0	0	0	0	0	0
OTU_6190	0	0	0	0	0	0	0	0
OTU_6191	0	0	0	0	0	0	0	0
OTU_6193	0	0	0	0	0	0	0	0
OTU_6195	0	0	0	0	0	0	0	0
OTU_6198	0	0	0	3	3	0	0	0
OTU_6199	0	0	0	0	0	0	0	0
OTU_6201	0	0	0	0	0	0	0	0
OTU_6202	11	11	16	14	3	4	2	2
OTU_6203	0	1	0	0	0	0	0	0
OTU_6205	0	0	0	1	0	0	0	0
OTU_6206	0	0	0	0	1	0	0	0
OTU_6207	0	0	0	0	1	1	0	0
OTU_6209	0	0	0	0	0	0	0	0
OTU_6211	3	0	5	15	6	1	2	3
OTU_6212	0	1	0	0	0	1	1	0
OTU_6214	0	0	0	0	0	0	0	0
OTU_6216	0	0	0	0	0	0	0	0
OTU_6217	0	0	0	0	0	0	0	1
OTU_6219	0	0	0	0	0	0	0	0
OTU_6220	0	0	0	0	0	0	0	0
OTU_6221	0	0	0	0	0	0	0	1
OTU_6222	0	0	0	0	0	0	0	0
OTU_6224	0	0	0	0	0	0	0	0
OTU_6225	1	5	1	2	3	7	0	0
OTU_6227	0	0	0	0	1	0	0	0
OTU_6228	3	10	4	10	7	3	0	2
OTU_6231	0	0	0	0	0	0	0	1
OTU_6232	0	0	0	1	0	0	0	0
OTU_6233	3	0	0	0	1	4	0	0
OTU_6234	0	0	0	0	0	0	0	0
OTU_6236	2	0	0	0	0	0	0	0
OTU_6237	3	3	0	0	0	0	1	0
OTU_6238	0	1	0	0	0	0	0	0
OTU_6239	3	4	9	2	1	3	6	6
OTU_6240	0	0	0	0	0	0	0	0
OTU_6241	0	0	0	0	0	0	0	0
OTU_6242	0	0	0	0	0	0	0	0
OTU_6243	1	0	0	0	0	0	0	1
OTU_6245	0	0	0	0	0	0	0	0
OTU_6247	0	0	0	0	0	0	0	0
OTU_6248	0	0	0	0	0	0	0	0
OTU_6249	0	0	2	0	0	0	0	0
OTU_6251	0	0	0	0	0	0	0	0
OTU_6252	0	0	0	0	0	0	0	0
OTU_6254	0	0	0	0	0	0	0	0
OTU_6255	21	10	11	9	27	15	10	9
OTU_6256	0	0	0	0	0	0	0	0
OTU_6257	5	3	3	4	0	0	3	0
OTU_6258	0	0	0	0	0	0	0	0
OTU_6259	1	0	1	0	0	2	2	1
OTU_6260	0	0	0	0	0	0	0	0
OTU_6261	0	0	0	0	0	0	0	0
OTU_6263	4	5	4	8	4	7	4	0
OTU_6264	0	0	0	0	0	0	0	0
OTU_6267	0	0	0	0	0	0	0	0
OTU_6269	0	0	3	1	3	4	5	3
OTU_6270	0	1	1	0	0	0	0	0
OTU_6272	0	0	0	3	0	0	3	0
OTU_6273	0	0	0	0	0	0	0	0
OTU_6274	0	0	0	0	0	0	0	0
OTU_6275	0	0	0	0	0	0	0	0
OTU_6279	0	0	0	0	0	0	0	0
OTU_6280	0	0	0	0	0	0	0	0
OTU_6281	0	0	0	0	0	0	0	0
OTU_6284	0	0	0	0	0	0	0	0
OTU_6285	0	0	0	0	0	0	0	0
OTU_6287	0	0	0	0	0	0	0	0
OTU_6290	0	1	4	0	1	1	3	1
OTU_6291	0	0	0	1	0	0	0	0
OTU_6292	0	3	2	2	3	0	4	5
OTU_6293	10	4	1	3	0	3	1	2
OTU_6298	0	0	0	0	0	0	0	0
OTU_6299	10	5	3	3	3	10	5	3
OTU_6300	0	1	0	0	0	0	0	0
OTU_6301	0	0	0	0	0	0	0	0
OTU_6302	0	0	3	0	0	0	0	0
OTU_6303	0	0	3	0	0	0	0	0
OTU_6304	0	0	0	0	0	0	0	0
OTU_6305	0	0	0	0	0	0	0	0
OTU_6306	0	0	0	0	0	0	0	0
OTU_6308	0	0	0	0	0	0	0	0
OTU_6309	0	1	0	0	0	0	0	0
OTU_6310	0	0	0	1	0	0	0	0
OTU_6311	0	0	0	0	0	3	0	2
OTU_6312	0	0	0	0	0	0	0	0
OTU_6313	5	7	10	2	1	1	4	3
OTU_6316	0	0	0	0	0	0	0	0
OTU_6317	0	0	0	0	0	0	0	0
OTU_6318	0	0	1	0	0	0	0	0
OTU_6319	0	0	0	0	0	0	0	0
OTU_6320	0	0	0	0	0	0	0	0
OTU_6321	0	3	0	0	0	0	0	0
OTU_6323	0	0	0	0	0	0	0	0
OTU_6325	0	0	0	0	0	0	0	0
OTU_6327	0	0	0	0	0	0	0	0
OTU_6328	0	0	0	0	0	0	0	0
OTU_6329	0	0	0	0	0	0	0	0
OTU_6330	0	0	0	0	0	0	0	0
OTU_6331	4	0	0	2	0	0	0	0
OTU_6332	0	0	0	0	1	0	0	0
OTU_6333	21	30	11	27	70	108	86	158
OTU_6334	0	0	0	0	0	1	0	0
OTU_6335	1	0	0	0	0	1	0	0
OTU_6336	0	0	0	0	0	0	0	0
OTU_6337	0	0	0	2	0	0	0	0
OTU_6338	0	0	0	0	0	0	0	0
OTU_6339	0	0	0	0	0	0	0	0
OTU_6340	0	0	0	0	0	0	0	0
OTU_6341	1	0	0	0	0	0	0	0
OTU_6342	0	0	0	0	0	0	0	0
OTU_6343	0	0	0	0	0	0	0	0
OTU_6344	0	0	0	0	0	0	0	0
OTU_6345	0	0	0	0	0	0	0	0
OTU_6346	0	0	1	0	0	0	0	0
OTU_6347	0	0	3	0	0	0	0	0
OTU_6348	0	0	0	0	0	0	0	0
OTU_6349	0	0	0	0	0	0	0	0
OTU_6351	0	0	0	0	0	0	0	0
OTU_6352	0	0	1	0	0	0	0	0
OTU_6353	0	0	0	0	0	0	0	0
OTU_6354	2	0	0	0	0	0	0	0
OTU_6355	0	0	0	0	0	3	0	0
OTU_6356	0	0	0	0	0	0	0	0
OTU_6357	0	0	0	0	0	0	0	3
OTU_6359	0	0	0	0	0	0	1	0
OTU_6360	0	1	0	0	0	0	0	0
OTU_6361	0	0	0	0	0	0	0	0
OTU_6363	1	0	1	0	0	3	0	0
OTU_6364	0	0	0	0	1	0	1	0
OTU_6366	0	0	0	0	0	0	1	0
OTU_6367	0	0	0	0	0	0	0	0
OTU_6368	0	0	0	1	0	0	0	0
OTU_6369	0	1	0	0	1	0	0	0
OTU_6371	0	0	0	0	0	0	0	0
OTU_6372	0	1	0	0	0	0	0	0
OTU_6373	0	0	1	1	1	0	0	0
OTU_6374	0	0	0	0	0	0	0	0
OTU_6375	0	0	0	0	0	0	0	0
OTU_6376	0	0	0	0	0	0	0	0
OTU_6377	0	0	0	0	0	0	0	0
OTU_6378	96	84	91	47	55	85	36	61
OTU_6379	0	0	0	0	0	3	0	0
OTU_6380	0	0	1	0	0	0	0	0
OTU_6381	0	0	0	0	0	0	0	0
OTU_6382	0	0	0	0	0	0	0	0
OTU_6383	1	0	0	0	0	0	0	0
OTU_6384	0	0	0	0	0	0	0	3
OTU_6385	0	0	0	0	0	0	0	0
OTU_6386	0	0	0	0	0	0	0	0
OTU_6387	0	0	0	0	0	0	0	0
OTU_6388	0	0	0	0	0	0	0	0
OTU_6389	0	0	0	0	0	0	0	0
OTU_6390	0	0	0	0	0	0	0	0
OTU_6392	0	0	1	0	0	0	0	0
OTU_6393	0	0	0	0	0	0	1	0
OTU_6395	0	0	0	0	0	1	0	0
OTU_6396	0	0	0	0	0	0	0	0
OTU_6397	0	0	0	0	0	0	0	0
OTU_6398	0	1	0	0	0	0	0	0
OTU_6399	0	0	0	0	0	0	0	0
OTU_6402	0	0	0	0	0	0	0	0
OTU_6403	0	0	0	0	0	0	0	0
OTU_6405	0	0	0	0	0	0	0	0
OTU_6406	0	1	0	0	0	0	0	0
OTU_6407	0	0	0	0	0	0	0	0
OTU_6408	0	0	0	0	1	0	0	0
OTU_6409	0	1	0	0	0	0	0	0
OTU_6410	0	0	0	0	0	0	0	0
OTU_6411	0	0	0	0	0	0	0	0
OTU_6412	9	4	5	3	7	5	0	5
OTU_6413	3	0	0	1	2	0	1	1
OTU_6414	0	0	0	0	0	0	0	0
OTU_6415	2	0	1	0	0	0	0	0
OTU_6418	0	0	0	0	0	0	0	0
OTU_6419	0	0	0	0	0	0	0	0
OTU_6420	0	0	0	0	0	0	0	0
OTU_6421	0	0	0	0	0	0	0	0
OTU_6424	0	0	0	0	0	0	0	0
OTU_6425	0	0	0	0	0	0	0	0
OTU_6426	0	0	0	0	0	0	0	0
OTU_6427	0	0	0	0	0	0	3	0
OTU_6429	0	0	0	0	0	0	0	0
OTU_6430	0	0	0	3	0	0	0	0
OTU_6431	0	0	0	0	0	0	0	0
OTU_6432	0	0	0	0	0	0	0	0
OTU_6433	0	0	0	0	0	0	0	0
OTU_6434	0	0	0	0	0	0	0	0
OTU_6435	0	0	3	0	0	3	1	1
OTU_6436	0	0	0	0	0	0	0	0
OTU_6437	0	1	1	0	0	0	0	0
OTU_6439	3	0	0	0	0	0	0	0
OTU_6440	0	0	0	0	0	0	0	0
OTU_6441	0	0	0	0	0	0	0	0
OTU_6442	0	0	0	0	0	0	0	0
OTU_6443	48	35	41	16	25	18	19	16
OTU_6444	0	0	0	0	0	0	0	0
OTU_6445	0	0	0	1	0	0	0	0
OTU_6446	0	0	0	3	0	0	0	0
OTU_6448	0	0	0	0	0	0	0	0
OTU_6449	0	0	0	0	0	0	0	0
OTU_6450	0	0	0	0	0	0	0	0
OTU_6451	0	0	0	0	0	0	0	0
OTU_6452	1	0	0	0	0	0	2	0
OTU_6453	1	0	0	0	0	0	0	0
OTU_6454	0	0	0	0	0	0	0	0
OTU_6455	0	0	0	0	0	0	0	0
OTU_6456	0	0	0	0	0	0	0	0
OTU_6458	0	0	0	0	0	0	2	0
OTU_6459	0	0	0	0	0	0	0	0
OTU_6460	0	0	0	0	0	0	0	0
OTU_6461	0	0	0	0	0	1	0	0
OTU_6462	0	1	0	1	0	0	0	0
OTU_6463	0	0	0	0	0	0	0	0
OTU_6464	0	0	0	0	0	0	0	0
OTU_6465	3	1	2	2	1	0	0	0
OTU_6466	1	1	0	0	0	0	0	0
OTU_6467	0	0	1	0	0	0	0	0
OTU_6468	0	0	0	0	0	0	0	0
OTU_6469	0	0	0	0	0	0	0	0
OTU_6470	0	0	0	0	0	0	0	0
OTU_6472	0	0	0	0	0	0	0	0
OTU_6473	0	0	0	0	0	0	0	0
OTU_6474	0	0	0	0	0	0	0	0
OTU_6475	0	0	0	0	0	0	0	0
OTU_6477	0	0	0	0	0	0	0	0
OTU_6479	0	0	0	0	0	0	0	0
OTU_6480	0	0	0	0	1	0	0	0
OTU_6481	0	0	0	0	0	0	0	0
OTU_6482	0	0	0	0	0	0	2	0
OTU_6483	0	0	0	0	0	0	0	0
OTU_6484	0	0	0	0	0	0	0	0
OTU_6485	0	0	0	0	0	0	0	0
OTU_6486	0	0	0	0	0	0	0	0
OTU_6489	1	0	0	1	0	0	0	0
OTU_6491	0	0	0	0	0	0	0	0
OTU_6492	0	0	0	0	0	0	0	1
OTU_6493	3	3	2	0	1	3	2	5
OTU_6494	0	0	3	0	0	0	1	0
OTU_6495	2	0	0	0	0	0	0	0
OTU_6496	0	0	0	0	0	0	0	0
OTU_6497	0	0	0	0	1	0	0	0
OTU_6498	1	0	0	0	0	0	0	0
OTU_6499	3	1	1	1	0	3	4	1
OTU_6500	3	5	3	4	3	3	1	4
