gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OTU_791	9.49490195722986	0.308341334563924	0.6318756984709	0.487977833789289	0.625565541863231	0.773455246450366
OTU_2481	5.06402352991177	-0.407432263334479	0.833014789032364	-0.489105678193007	0.624766881669459	0.773455246450366
OTU_638	14.1882243304621	0.213861097662297	0.444440137960983	0.481192132293576	0.630379952101836	0.776042756114043
OTU_717	3.46049983444696	-0.412464384851292	0.858307119525308	-0.480555707238462	0.630832301749145	0.776042756114043
OTU_998	6.11275271148495	-0.31297137575229	0.64697132139742	-0.483748452831403	0.62856440186686	0.776042756114043
OTU_3623	5.40216698618325	0.421077795904593	0.873609465158523	0.481997749221027	0.629807545182146	0.776042756114043
OTU_124	8.3687973911969	0.303942467863825	0.638338072399967	0.476146545232824	0.633969978923246	0.778922913802681
OTU_117	41.2930879911443	-0.142424630505678	0.300498940884085	-0.473960507436919	0.63552806975554	0.779857531017463
OTU_1687	8.20543114706583	-0.288298997662063	0.612622984182601	-0.470597749522455	0.637928015039755	0.781821552266768
OTU_108	81.3573867367313	-0.119897426158457	0.255903145138354	-0.468526582952448	0.639408065531107	0.782654678459853
OTU_7421	4.65842997463169	-0.365426616949274	0.782063400646691	-0.467259581060949	0.640314170627938	0.782784073592654
OTU_75	15.8005314037571	0.25258332694783	0.54606084926563	0.462555276188572	0.643683172384318	0.785920277892463
OTU_1281	3.53397481677993	0.454325369365515	0.987739852846437	0.459964603084764	0.64554162792596	0.786901020995491
OTU_2206	4.63933440334686	-0.363650961270069	0.791935009367901	-0.459192934986325	0.646095623578098	0.786901020995491
OTU_257	17.3574574604015	-0.248663409385879	0.55150779141931	-0.450879231907027	0.652076592440692	0.791229413656323
OTU_295	8.20355458285828	0.273371775650334	0.605757953035117	0.451288793288837	0.651781420795521	0.791229413656323
OTU_453	5.54999105372306	0.295312889773277	0.653692915150441	0.451760884857248	0.651441251212297	0.791229413656323
OTU_530	9.47535079064432	-0.232361878580231	0.517308016694214	-0.449175097005277	0.653305350460735	0.791738082714496
OTU_615	8.4390873568209	-0.269077506224227	0.604369784439811	-0.445219984770804	0.656160785713551	0.793232692741475
OTU_6899	4.74339749458291	0.352989851792767	0.791462331728696	0.445997033139624	0.655599389030966	0.793232692741475
OTU_483	5.78236642177661	-0.29698077785892	0.678397966899493	-0.437767788745332	0.66155462330889	0.797781037726381
OTU_3962	5.41351085967323	-0.307072515964971	0.700092013146631	-0.43861736771543	0.660938810427926	0.797781037726381
OTU_790	4.7920035678711	-0.35329438365502	0.810841525867107	-0.43571323419482	0.663044802579479	0.798593370594496
OTU_29	40.0270128787441	-0.152270230846942	0.355625233548765	-0.428176114859582	0.668522904516147	0.802600080781185
OTU_1069	3.68076935956015	-0.355450428829559	0.827074555856113	-0.429768303610342	0.667364191841724	0.802600080781185
OTU_1095	3.97141834373129	-0.363496044132337	0.849786896090978	-0.427749646181201	0.668833400650988	0.802600080781185
